rpid,点赞数量,用户,性别,等级,评论内容,发布时间
139542746880,0,Sunrise_white,男,6,不愧是我关注的UP：6个蛋！必须给你三连[脱单doge],27天前发布
139540895488,0,影像新视界,保密,4,你好，为什么下载不了呢？网页有时候也打不开。,27天前发布
139538453232,0,chonami,男,6,希望能支持GBK,27天前发布
139537440640,0,牛肉酱捞面,保密,4,respect，字体侠[热词系列_妙啊],27天前发布
139534168944,0,崩月散鹤,男,6,已下载使用并三连，谢谢老板,27天前发布
139525676144,0,圣光会谢谢你丷,男,6,得意,27天前发布
139523356672,0,涂涂173650757,男,4,字体好好看，谢谢UP主,27天前发布
139515976848,0,_yingfeng,男,6,斜的呀，那么斜的斜体是？ [脱单doge],27天前发布
139509930624,0,Vv绫瑠vivi,保密,6,牛哇,27天前发布
139509276512,0,amook147,保密,2,支持！支持！支持！支持！支持！支持！支持！支持！支持！支持！支持！支持！支持！,27天前发布
139504044976,0,秋风落木木一江,男,6,感谢您做这么伟大的事，以后我会用这个字体做自己想做的东西。（音乐文学新人up）,27天前发布
139496513376,0,可鲁大人,保密,4,对这种真正心里有爱，无私奉献出自己作品的，只要是我看到了，都是三连无疑，加油！,27天前发布
139495718784,0,CBBB_Y,女,5,下期就用得意黑！,27天前发布
139491048784,0,Payne叔,男,4,敬佩！,27天前发布
139489888224,0,KAZAMA丨MRBEAT,保密,5,感觉不错,27天前发布
139474848448,0,清辉渐落,保密,6,谢谢你，开源侠[星星眼],27天前发布
139474661056,0,半个朋友yee,保密,5,太厉害了！！！！感谢up！！！！,27天前发布
139474107232,0,作家好玖,保密,4,慕名而来,27天前发布
139462854064,0,淡淡de吐槽,女,6,好厉害，谢谢up,27天前发布
139457728832,0,岁月它苦不堪言,保密,5,在word上能显示，怎么在ps上不能显示呢,27天前发布
139455833712,0,无敌吉娃战士109,男,4,纯小白，请问这种字体要如何导入procreate类绘画软件呢？,28天前发布
139454997552,0,俊霖伍陆柒,男,6,必须投币,28天前发布
139450771520,0,作死de少年,男,5,感谢up,28天前发布
139450521888,0,蝴蝶眼泪zj,女,5,哇！！！！！！好棒啊！！！,28天前发布
139450134640,0,也青灯,女,6,太好啦！,28天前发布
139446853904,0,景色苍凉无人爱丶,男,3,怎么下载不了,28天前发布
139443289200,0,日出中人,保密,5,太牛了,28天前发布
139438587136,0,辣椒炒肉好吃吗,保密,4,mac 怎么安装啊,28天前发布
139438218496,0,夏之声-,男,5,虽然我不可能把自己做的东西开源，但我敬佩开源的人[支持],28天前发布
139418392976,0,xxwgl,保密,3,做开源的都值得尊敬,28天前发布
139416578928,0,每天C4D,男,4,这个置顶评论真是醉了！半天找不到下载的地方……好不容易找到了，，，，又出错了，我又重新加载了一遍，显示的全英文，我又翻译了一下，然后就翻译失败就没有然后了……完全看不懂！[微笑]感觉自己是唐僧……经历了99  81难……但是我没唐僧幸运，他取到了真经，我没下载到字体！[灵魂出窍],28天前发布
